"ncca_site_id","distToNearestBlock","low_minor_buf","low_inc_buf","min_inc","max_inc"
"NLA_NC-10032",0,0.56411791822904,0.50628673274332,0.407885554780181,0.773856209150326
"NLA_NC-10033",0,0.135982745787335,0.192985924701766,0.130214917825537,0.344053398058252
"NLA_NC-10034",0,0.0977580086670017,0.346634884397955,0.105057351407716,0.72289156626506
"NLA_NC-10035",0,0.595417589923862,0.516533645887787,0.423938679245283,0.549491211840888
"NLA_NC-10039",0,0.268725607882284,0.365171580090102,0.287729196050775,0.529787234042553
"NLA_NC-10040",0,0.527389139198482,0.238795352146075,0.238795352146075,0.238795352146075
"NLA_NC-10041",0,0.479566544671717,0.378728244220172,0.332293291731669,0.388246628131021
"NLA_NC-10042",0,0.0825915722349537,0.455584848917601,0.422807017543859,0.464348850913376
"NLA_NC-10043",0,0.299572280067827,0.392607207486157,0.324324324324324,0.455683003128258
"NLA_NC-10044",0,0.040263543191801,0.098828696925329,0.098828696925329,0.098828696925329
"NLA_NC-10045",0,0.611308928782884,0.576082477972418,0.37829457364341,0.588397790055248
"NLA_NC-10047",0,0.211426350563544,0.299203187250996,0.299203187250996,0.299203187250996
"NLA_NC-10048",0,0.399782302904452,0.404373785566181,0.36493860845839,0.585825481360098
"NLA_NC-10050",0,0.0648342968481811,0.473870849996454,0.361538461538461,0.475752935171005
"NLA_NC-10051",0,0.257431629013079,0.290477620907179,0.290477620907179,0.290477620907179
"NLA_NC-10052",0,0.203170881314777,0.2264892359341,0.225422045680238,0.227496917385943
"NLA_NC-10053",0,0.262707599396074,0.520163348647269,0.520163348647269,0.520163348647269
"NLA_NC-10054",0,0.725398103805739,0.263673536131465,0.194644399654477,0.281708725053603
"NLA_NC-10055",0,0.066489361702128,0.132313829787234,0.132313829787234,0.132313829787234
"NLA_ND-10017",0,0.127476313522825,0.240484429065743,0.240484429065743,0.240484429065743
"NLA_ND-10056",0,0.0331438784094627,0.198810425395943,0.198315467075038,0.198810535259133
"NLA_ND-10057",0,0.120243531202435,0.246575342465753,0.246575342465753,0.246575342465753
"NLA_ND-10060",0,0.013460015835313,0.154335719968178,0.154335719968178,0.154335719968178
"NLA_ND-10061",0,0.0217245143287648,0.240176489824939,0.214611872146118,0.268389662027832
"NLA_ND-10062",0,0.033135089209856,0.198810535259133,0.198810535259133,0.198810535259133
"NLA_ND-10063",0,0.01719690455718,0.233877901977644,0.233877901977644,0.233877901977644
"NLA_ND-10064",0,0.134014056120718,0.402375716583928,0.40228245363766,0.409972299168975
"NLA_ND-10065",0,0.051094890510949,0.417033773861967,0.417033773861967,0.417033773861967
"NLA_ND-10067",0,0.033135089209856,0.198810535259133,0.198810535259133,0.198810535259133
"NLA_ND-10068",0,0.0148292328115676,0.155262935134345,0.154335719968178,0.165763813651137
"NLA_ND-10070",0,0.0818759936407,0.27503974562798,0.27503974562798,0.27503974562798
"NLA_ND-10072",0,0.032974427994616,0.278378378378378,0.278378378378378,0.278378378378378
"NLA_ND-10073",0,0.030718954248366,0.332452081956378,0.332452081956378,0.332452081956378
"NLA_ND-10075",0,0.0288227245240122,0.269999462880995,0.14194577352472,0.31893448524118
"NLA_ND-10076",0,0.073834196891192,0.145077720207253,0.145077720207253,0.145077720207253
"NLA_ND-10077",0,0.034246575342466,0.214611872146118,0.214611872146118,0.214611872146118
"NLA_ND-10078",0,0.083700440528634,0.210572687224669,0.210572687224669,0.210572687224669
"NLA_ND-10080",0,0.013460015835313,0.154335719968178,0.154335719968178,0.154335719968178
"NLA_ND-10081",0,0.013460015835313,0.154335719968178,0.154335719968178,0.154335719968178
"NLA_ND-10082",0,0.083700440528634,0.210572687224669,0.210572687224669,0.210572687224669
"NLA_ND-10083",0,0.728376327769347,0.496194824961948,0.496194824961948,0.496194824961948
"NLA_ND-10084",0,0.032133676092545,0.212082262210796,0.212082262210796,0.212082262210796
"NLA_ND-10087",0,0.936878185842072,0.511293033251673,0.469938650306748,0.679978118161925
"NLA_ND-10088",0,0.04159284349606,0.173593430854679,0.08875,0.32183908045977
"NLA_ND-10090",0,0.127476313522825,0.240484429065743,0.240484429065743,0.240484429065743
"NLA_ND-10092",0,0.073834196891192,0.145077720207253,0.145077720207253,0.145077720207253
"NLA_ND-10093",0,0.0214112215167617,0.327114477544202,0.212082262210796,0.327338129496402
"NLA_ND-10094",0,0.038961038961039,0.257276995305164,0.257276995305164,0.257276995305164
"NLA_ND-10097",0,0.013460015835313,0.154335719968178,0.154335719968178,0.154335719968178
"NLA_ND-10098",0,0.033135089209856,0.198810535259133,0.198810535259133,0.198810535259133
"NLA_ND-10099",0,0.047272727272727,0.179393939393939,0.179393939393939,0.179393939393939
"NLA_ND-10101",0,0.032133676092545,0.212082262210796,0.212082262210796,0.212082262210796
"NLA_ND-10105",0,0,0.292229729729729,0.292229729729729,0.292229729729729
"NLA_ND-10106",0,0.117034440621344,0.250260618194804,0.240484429065743,0.337890625
"NLA_ND-10108",0,0.003809523809524,0.292380952380952,0.292380952380952,0.292380952380952
"NLA_ND-10109",0,0.0221063269596609,0.18107362585846,0.154335719968178,0.212082262210796
"NLA_ND-10110",0,0.038961038961039,0.257276995305164,0.257276995305164,0.257276995305164
"NLA_ND-10111",0,0.0402434681319681,0.188699711752233,0.119581464872944,0.198810535259133
"NLA_ND-10114",0,0.033135089209856,0.198810535259133,0.198810535259133,0.198810535259133
"NLA_ND-10115",0,0.0791484721111615,0.147088402167825,0.119581464872944,0.176951672862453
"NLA_ND-10116",0,0,0.273458445040214,0.273458445040214,0.273458445040214
"NLA_ND-10117",0,0.007905138339921,0.268389662027832,0.268389662027832,0.268389662027832
"NLA_ND-10119",0,0.018505338078292,0.31893448524118,0.31893448524118,0.31893448524118
"NLA_ND-10120",0,0.007766990291262,0.234951456310679,0.234951456310679,0.234951456310679
"NLA_ND-10121",0,0.034246575342466,0.214611872146118,0.214611872146118,0.214611872146118
"NLA_ND-10122",0,0.083700440528634,0.210572687224669,0.210572687224669,0.210572687224669
"NLA_ND-10123",0,0.033733133433283,0.330427892234548,0.330427892234548,0.330427892234548
"NLA_ND-10124",0,0.062931034482759,0.273675065160729,0.273675065160729,0.273675065160729
"NLA_ND-10125",0,0.013460015835313,0.154335719968178,0.154335719968178,0.154335719968178
"NLA_ND-10128",0,0.030335861321777,0.165763813651137,0.165763813651137,0.165763813651137
"NLA_ND-10129",0,0.032133676092545,0.212082262210796,0.212082262210796,0.212082262210796
"NLA_ND-10131",0,0.033135089209856,0.198810535259133,0.198810535259133,0.198810535259133
"NLA_ND-10132",0,0.013460015835313,0.154335719968178,0.154335719968178,0.154335719968178
"NLA_ND-10135",0,0.111524163568773,0.176951672862453,0.176951672862453,0.176951672862453
"NLA_ND-10137",0,0.032133676092545,0.212082262210796,0.212082262210796,0.212082262210796
"NLA_ND-10140",0,0.084249084249084,0.415384615384615,0.415384615384615,0.415384615384615
"NLA_NE-10109",0,0.0708344844903043,0.204823423292493,0.163360560093348,0.23491879350348
"NLA_NE-10110",0,0.134061569016881,0.375893769152196,0.375893769152196,0.375893769152196
"NLA_NE-10111",0,0.089032258064516,0.269677419354838,0.269677419354838,0.269677419354838
"NLA_NE-10112",0,0.137376916040854,0.153427828138753,0.074906367041199,0.286009648518263
"NLA_NE-10113",0,0.014723926380368,0.244471744471744,0.244471744471744,0.244471744471744
"NLA_NE-10114",0,0.033426183844011,0.4644412191582,0.4644412191582,0.4644412191582
"NLA_NE-10116",0,0.0483445012688189,0.391921235606686,0.220739219712525,0.426650366748166
"NLA_NE-10117",0,0,0.235294117647058,0.235294117647058,0.235294117647058
"NLA_NE-10118",0,0.028619528619529,0.232323232323232,0.232323232323232,0.325757575757575
"NLA_NE-10120",0,0.334061318773624,0.542281533010116,0.373113073198518,0.631678189817724
"NLA_NE-10122",0,0.075700934579439,0.325757575757575,0.325757575757575,0.325757575757575
"NLA_NE-10124",0,0.01027397260274,0.107305936073059,0.107305936073059,0.107305936073059
"NLA_NE-10125",0,0.0943116480646861,0.264388022369569,0.163360560093348,0.302325581395348
"NLA_NE-10126",0,0.0327394174320408,0.264311522242744,0.244471744471744,0.375893769152196
"NLA_NE-10128",0,0.0293362137986172,0.18422772288548,0.183718371837183,0.185542168674698
"NLA_NE-10130",0,0.050239234449761,0.344497607655502,0.344497607655502,0.344497607655502
"NLA_NE-10131",0,0.019475021168501,0.318614718614718,0.318614718614718,0.318614718614718
"NLA_NE-10132",0,0.031282586027112,0.274244004171011,0.274244004171011,0.274244004171011
"NLA_NE-10133",0,0,0.235294117647058,0.235294117647058,0.235294117647058
"NLA_NE-10134",0,0.039073806078148,0.32724505327245,0.32724505327245,0.32724505327245
"NLA_NE-10135",0,0.0666094442407985,0.171391264470157,0.10453216374269,0.173691860465116
"NLA_NE-10136",0,0.0511162680964252,0.318995557058806,0.299186991869918,0.331189710610932
"NLA_NE-10137",0,0,0.235294117647058,0.235294117647058,0.235294117647058
"NLA_NE-10138",0,0,0.235294117647058,0.235294117647058,0.235294117647058
"NLA_NE-10139",0,0.265217391304347,0.326811594202898,0.326811594202898,0.326811594202898
"NLA_NE-10140",0,0.07620320855615,0.221925133689839,0.221925133689839,0.221925133689839
"NLA_NE-10141",0,0.134061569016881,0.375893769152196,0.375893769152196,0.375893769152196
"NLA_NE-10143",0,0.017114914425428,0.286079182630906,0.286079182630906,0.286079182630906
"NLA_NE-10144",0,0.014723926380368,0.244471744471744,0.244471744471744,0.244471744471744
"NLA_NE-10145",0,0.010791366906475,0.197841726618705,0.197841726618705,0.197841726618705
"NLA_NE-10147",0,0,0.235294117647058,0.235294117647058,0.235294117647058
"NLA_NE-10151",0,0,0.235294117647058,0.235294117647058,0.235294117647058
"NLA_NE-10153",0,0.017424975798645,0.372700871248789,0.372700871248789,0.372700871248789
"NLA_NE-10154",0,0.077669902912621,0.284789644012944,0.284789644012944,0.284789644012944
"NLA_NE-10155",0,0.014723926380368,0.244471744471744,0.244471744471744,0.244471744471744
"NLA_NE-10156",0,0.157832744405182,0.319199057714958,0.319199057714958,0.319199057714958
"NLA_NE-10157",0,0.05046197583511,0.457875457875457,0.457875457875457,0.457875457875457
"NLA_NE-10159",0,0.0270304582641454,0.232488187723445,0.232323232323232,0.235294117647058
"NLA_NE-10160",0,0.028619528619529,0.232323232323232,0.232323232323232,0.232323232323232
"NLA_NH-10017",0,0.059183673469388,0.3,0.3,0.3
"NLA_NH-10021",0,0.0107920346608176,0.374720490615235,0.336936936936936,0.441200324412003
"NLA_NH-10024",0,0.003603603603604,0.136936936936936,0.136936936936936,0.136936936936936
"NLA_NH-10025",0,0.026538414629511,0.309258590863627,0.166146158650843,0.482417582417582
"NLA_NM-10006",0,0.597670250896057,0.553191489361702,0.553191489361702,0.553191489361702
"NLA_NM-10015",0,0.287465940054495,0.377150722642808,0.377150722642808,0.377150722642808
"NLA_NM-10027",0,0.41840490797546,0.410609037328094,0.410609037328094,0.410609037328094
"NLA_NM-10028",0,0.984787018255578,0.643002028397566,0.643002028397566,0.643002028397566
"NLA_NM-10029",0,0.995784341526793,0.516436422449664,0.513475177304964,0.736750651607298
"NLA_NM-10030",0,0.447661297234204,0.321129335711282,0.277436347673397,0.492890995260663
"NLA_NM-10031",0,0.41840490797546,0.410609037328094,0.410609037328094,0.410609037328094
"NLA_NM-10032",0,0.969641214351425,0.653173873045078,0.653173873045078,0.653173873045078
"NLA_NM-10033",0,0.902739897508278,0.755387352108721,0.631693989071038,0.792550143266475
"NLA_NM-10034",0,0.27433628318584,0.275442477876106,0.275442477876106,0.275442477876106
"NLA_NM-10035",0,0.670258620689655,0.411637931034482,0.411637931034482,0.411637931034482
"NLA_NM-10036",0,0.995901639344262,0.544262295081967,0.544262295081967,0.544262295081967
"NLA_NM-10037",0,0.574302780434128,0.533329670179871,0.533210332103321,0.533425223983459
"NLA_NM-10038",0,0.756947715496938,0.445848375451263,0.445848375451263,0.445848375451263
"NLA_NM-10040",0,0.918458117123795,NA,NA,NA
"NLA_NM-10041",0,0.342704815083713,0.241874899977385,0.029940119760479,0.397383177570093
"NLA_NM-10042",0,0.287465940054495,0.377150722642808,0.377150722642808,0.377150722642808
"NLA_NM-10043",0,0.951184493898061,NA,NA,NA
"NLA_NM-10044",0,0.973320414965481,0.650702940679253,0.643002028397566,0.653173873045078
"NLA_NM-10045",0,0.994191674733785,0.768482490272373,0.768482490272373,0.768482490272373
"NLA_NM-10046",0,0.114072494669509,0.194029850746268,0.194029850746268,0.194029850746268
"NLA_NM-10047",0,0.41840490797546,0.410609037328094,0.410609037328094,0.410609037328094
"NLA_NM-10048",0,0.811974270163285,0.334463276836158,0.334463276836158,0.334463276836158
"NLA_NM-10049",0,0.388191881918819,0.094564408041698,0.094564408041698,0.094564408041698
"NLA_NM-10050",0,0.27433628318584,0.275442477876106,0.275442477876106,0.275442477876106
"NLA_NM-10052",0,0.98076923076923,0.442307692307692,0.442307692307692,0.442307692307692
"NLA_NM-10053",0,0.407983411093831,0.634007257646448,0.634007257646448,0.634007257646448
"NLA_NM-10057",0,0.198760869145103,0.339675786220641,0.315653298835705,0.397951142631993
"NLA_NM-10058",0,0.735294117647058,0.664603960396039,0.664603960396039,0.664603960396039
"NLA_NM-10059",0,0.586460392400306,0.254193180424131,0.238207547169811,0.516483516483516
"NLA_NM-10061",0,0.086927670869277,0.442601194426011,0.442601194426011,0.442601194426011
"NLA_NM-10062",0,0.690688259109311,0.622267206477732,0.622267206477732,0.622267206477732
"NLA_NM-10063",0,0.778884462151394,0.023529411764706,0.023529411764706,0.023529411764706
"NLA_NM-10064",0,0.726207227454461,0.630758068778313,0.449704142011834,0.64313123561013
"NLA_NM-10065",0,0.388191881918819,0.094564408041698,0.094564408041698,0.094564408041698
"NLA_NM-10066",0,0.877649829887464,0.763659699303263,0.763659699303263,0.763659699303263
"NLA_NM-10067",0,0.383442265795206,0.481481481481481,0.481481481481481,0.481481481481481
"NLA_NM-10068",0,1,0.897435897435897,0.897435897435897,0.897435897435897
"NLA_NM-10069",0,0.408161328180729,0.633831499035802,0.533210332103321,0.634007257646448
"NLA_NM-10070",0,0.307045215562565,0.294426919032597,0.294426919032597,0.294426919032597
"NLA_NM-10071",0,0.287465940054495,0.377150722642808,0.377150722642808,0.377150722642808
"NLA_NM-10073",0,0.285714285714285,0.340749414519906,0.340749414519906,0.340749414519906
"NLA_NM-10075",0,0.916329284750337,0.449392712550607,0.449392712550607,0.449392712550607
"NLA_NM-10076",0,0.969641214351425,0.653173873045078,0.653173873045078,0.653173873045078
"NLA_NM-10077",0,0.901895206243032,0.588628762541806,0.588628762541806,0.588628762541806
"NLA_NM-10078",0,0.878048780487805,0.722326454033771,0.722326454033771,0.722326454033771
"NLA_NM-10079",0,0.778884462151394,0.023529411764706,0.023529411764706,0.023529411764706
"NLA_NM-10080",0,0.754098360655737,0.631693989071038,0.631693989071038,0.631693989071038
"NLA_NM-10081",0,0.417536534446764,0.521920668058455,0.521920668058455,0.521920668058455
"NLA_NV-10080",0,0.259493670886075,0.134146341463414,0.134146341463414,0.134146341463414
"NLA_NV-10081",0,0.0823757831712374,0.247054393555204,0.234760051880674,0.258252427184466
"NLA_NV-10082",0,0.100795867491577,0.157793846206513,0.152497808939526,0.158904109589041
"NLA_NV-10083",0,0.261583011583011,0.203947368421052,0.203947368421052,0.203947368421052
"NLA_NV-10085",0,0.0750648481812311,0.305952903651247,0.291066282420749,0.564320388349514
"NLA_NV-10086",0,0.197592778335005,0.072216649949849,0.072216649949849,0.072216649949849
"NLA_NV-10087",0,0.36925601750547,0.159737417943107,0.159737417943107,0.159737417943107
"NLA_NV-10088",0,0.481379310344827,0.147368421052631,0.147368421052631,0.147368421052631
"NLA_NV-10089",0,0.248194353250164,0.163076923076923,0.163076923076923,0.163076923076923
"NLA_NV-10091",0,0.170042834957421,0.466493354798217,0.333333333333333,0.696546052631579
"NLA_NV-10092",0,0.259493670886075,0.134146341463414,0.134146341463414,0.134146341463414
"NLA_NV-10093",0,0.248194353250164,0.163076923076923,0.163076923076923,0.163076923076923
"NLA_NV-10095",0,0.271225535269965,0.148824518864714,0.1097979412886,0.321393998063891
"NLA_NV-10096",0,0.097096188747731,0.2005444646098,0.2005444646098,0.2005444646098
"NLA_NV-10098",0,0.044642857142857,0.35,0.35,0.35
"NLA_NV-10099",0,0.030259365994236,0.291066282420749,0.291066282420749,0.291066282420749
"NLA_NV-10100",0,0.261583011583011,0.203947368421052,0.203947368421052,0.203947368421052
"NLA_NV-10101",0,0.030259365994236,0.291066282420749,0.291066282420749,0.291066282420749
"NLA_NV-10102",0,0.167229729729729,0.204391891891891,0.204391891891891,0.204391891891891
"NLA_NV-10104",0,0.112598600613882,0.418464947504685,0.333333333333333,0.696546052631579
"NLA_NV-10106",0,0.248194353250164,0.163076923076923,0.163076923076923,0.163076923076923
"NLA_NV-10107",0,0.261583011583011,0.203947368421052,0.203947368421052,0.203947368421052
"NLA_NV-10108",0,0.097785977859778,0.258252427184466,0.258252427184466,0.258252427184466
"NLA_NV-10110",0,0.097096188747731,0.2005444646098,0.2005444646098,0.2005444646098
"NLA_NV-10111",0,0.441773102930127,0.512396694214876,0.512396694214876,0.512396694214876
"NLA_NV-10113",0,0.105078810182357,0.149304975121139,0.148466257668711,0.291066282420749
"NLA_NV-10114",0,0.424080163909023,0.421913240540344,0.291066282420749,0.564320388349514
"NLA_NV-10115",0,0.044642857142857,0.35,0.35,0.35
"NLA_NV-10116",0,0.242231075697211,0.136254980079681,0.136254980079681,0.136254980079681
"NLA_NV-10117",0,0.167229729729729,0.204391891891891,0.204391891891891,0.204391891891891
"NLA_NV-10118",0,0.147465437788018,0.202764976958525,0.202764976958525,0.202764976958525
"NLA_NV-10120",0,0.229605773558075,0.235602477376028,0.107317073170731,0.236398144242935
"NLA_NV-10121",0,0.242231075697211,0.136254980079681,0.136254980079681,0.136254980079681
"NLA_NV-10123",0,0.044642857142857,0.35,0.35,0.35
"NLA_NV-10124",0,0.130063965884861,0.317697228144989,0.317697228144989,0.317697228144989
"NLA_NV-10125",0,0.324561403508771,0.424561403508771,0.424561403508771,0.424561403508771
"NLA_NV-10126",0,0.398148148148148,0.246840775063184,0.246840775063184,0.246840775063184
"NLA_NV-10129",0,0.514346906634802,0.451904365355413,0.291066282420749,0.564320388349514
"NLA_NV-10130",0,0.32263116679718,0.543461237274862,0.543461237274862,0.543461237274862
"NLA_NV-10136",0,0.0570277802586996,0.113795692507887,0.060955518945634,0.323882224645583
"NLA_NV-10137",0,0.390938350840243,0.269194382505965,0.13526071244192,0.309994655264564
"NLA_NV-10138",0,0.261583011583011,0.203947368421052,0.203947368421052,0.203947368421052
"NLA_NV-10139",0,0.218647951664414,0.384366130829506,0.159737417943107,0.436968838526912
"NLA_NV-10140",0,0.440482433141059,0.309994655264564,0.309994655264564,0.309994655264564
"NLA_NV-10141",0,0.167229729729729,0.204391891891891,0.204391891891891,0.204391891891891
"NLA_NV-10142",0,0.32263116679718,0.543461237274862,0.543461237274862,0.543461237274862
"NLA_NV-10143",0,0.0971412304974482,0.355284937819015,0.333333333333333,0.374493927125506
"NLA_NV-10145",0,0.248194353250164,0.163076923076923,0.163076923076923,0.163076923076923
"NLA_NV-10146",0,0.261583011583011,0.203947368421052,0.203947368421052,0.203947368421052
"NLA_NV-10147",0,0.494476591267753,0.128060263653484,0.128060263653484,0.128060263653484
"NLA_NV-10148",0,0.242231075697211,0.136254980079681,0.136254980079681,0.136254980079681
"NLA_NV-10149",0,0.167229729729729,0.204391891891891,0.204391891891891,0.204391891891891
"NLA_NV-10150",0,0.147465437788018,0.202764976958525,0.202764976958525,0.202764976958525
"NLA_NV-10152",0,0.102493074792243,0.432132963988919,0.432132963988919,0.432132963988919
"NLA_NV-10153",0,0.248194353250164,0.163076923076923,0.163076923076923,0.163076923076923
"NLA_NV-10154",0,0.044642857142857,0.35,0.35,0.35
"NLA_NV-10155",0,0.102493074792243,0.432132963988919,0.432132963988919,0.432132963988919
"NLA_NV-10156",0,0.290845886442641,0.420625724217844,0.420625724217844,0.420625724217844
"NLA_NV-10157",0,0.147465437788018,0.202764976958525,0.202764976958525,0.202764976958525
"NLA_NV-10158",0,0.102493074792243,0.432132963988919,0.432132963988919,0.432132963988919
"NLA_NY-10027",0,0.0126717575853572,0.280371293185766,0.055063913470993,0.554639175257732
"NLA_NY-10029",0,0.042757417102967,0.33859649122807,0.33859649122807,0.33859649122807
"NLA_OH-10035",0,0.004043126684636,0.172506738544474,0.172506738544474,0.172506738544474
"NLA_OH-10036",0,0.106278026171045,0.329495095905011,0.268498942917547,0.384883720930232
"NLA_OH-10037",0,0.0321916579517117,0.20303123933291,0.185687382297551,0.407190635451505
"NLA_OH-10038",0,0.038647342995169,0.380032206119162,0.380032206119162,0.380032206119162
"NLA_OH-10041",0,0.04881974248927,0.123009335529928,0.123009335529928,0.123009335529928
"NLA_OH-10043",0,0.206317257321142,0.23248480163555,0.047910295616718,0.618677042801556
"NLA_OH-10044",0,0.0360898636875319,0.192705680315995,0.110077519379844,0.359116022099447
"NLA_OH-10046",0,0.039592760180995,0.33912037037037,0.33912037037037,0.33912037037037
"NLA_OH-10047",0,0.180122051088473,0.147293448649037,0.042690815006468,0.163954434499593
"NLA_OH-10048",0,0.138030282728125,0.193240607752511,0.058697972251868,0.220962304627643
"NLA_OH-10050",0,0.011568123393316,0.233850129198966,0.233850129198966,0.233850129198966
"NLA_OH-10051",0,0.0644050727296819,0.151954152221752,0.110405083399523,0.37533039647577
"NLA_OH-10052",0,0.106753363838098,0.209790471707962,0.116244411326378,0.426426426426426
"NLA_OH-10053",0,0.0306878719886395,0.169571021880746,0.152156862745098,0.22429906542056
"NLA_OH-10055",0,0.127682878035864,0.415574746541879,0.159624413145539,0.6015625
"NLA_OH-10056",0,0.0817990543591383,0.336245564591023,0.13818359375,0.855107713690062
"NLA_OH-10057",0,0.0294053051967958,0.332546457849412,0.305483028720626,0.365982404692082
"NLA_OH-10058",0,0.182798029777346,0.423920636641516,0.204975124378109,0.444444444444444
"NLA_OH-10059",0,0.023339317773788,0.19868342309994,0.19868342309994,0.19868342309994
"NLA_OH-10060",0,0.098193244304792,0.102604577742699,0.102604577742699,0.102604577742699
"NLA_OH-10062",0,0.0163191013431458,0.33507114170537,0.277657935285053,0.372377622377622
"NLA_OK-10099",0,0.259024669559306,0.341992112059973,0.251279135872654,0.412507171543316
"NLA_OK-10102",0,0.237823606845107,0.254058797718297,0.254058797718297,0.254058797718297
"NLA_OK-10105",0,0.273662263198707,0.153947315794923,0.099598163030999,0.234796404019037
"NLA_OK-10107",0,0.131343283582089,0.362189054726368,0.362189054726368,0.362189054726368
"NLA_OK-10108",0,0.163519637462235,0.153115501519756,0.153115501519756,0.153115501519756
"NLA_OK-10112",0,0.141959798994974,0.244974874371859,0.244974874371859,0.244974874371859
"NLA_OK-10113",0,0.454949944382647,0.48993288590604,0.48993288590604,0.48993288590604
"NLA_OK-10115",0,0.181582360570687,0.31188443860801,0.31188443860801,0.31188443860801
"NLA_OK-10116",0,0.27715283034549,0.486987687497832,0.381082933516107,0.577881619937694
"NLA_OK-10118",0,0.07185628742515,0.303892215568862,0.303892215568862,0.303892215568862
"NLA_OK-10119",0,0.241048034934497,0.567518248175182,0.567518248175182,0.567518248175182
"NLA_OK-10121",0,0.251792446645166,0.191504709793519,0.166498486377396,0.216328963051251
"NLA_OK-10122",0,0.094175960346964,0.368029739776951,0.368029739776951,0.368029739776951
"NLA_OK-10123",0,0.238493723849372,0.382845188284518,0.382845188284518,0.382845188284518
"NLA_OK-10125",0,0.341816606481866,0.35484016732501,0.347826086956521,0.419960861056751
"NLA_OK-10126",0,0.366723259762309,0.250707413695529,0.250707413695529,0.250707413695529
"NLA_OK-10127",0,0.17578125,0.5302734375,0.5302734375,0.5302734375
"NLA_OK-10128",0,0.187088274044795,0.304231027535258,0.304231027535258,0.304231027535258
"NLA_OR-10010",0,0.180154142581888,0.246728971962616,0.246728971962616,0.246728971962616
"NLA_OR-10070",0,0.054213633923779,0.276897870016384,0.276897870016384,0.276897870016384
"NLA_OR-10071",0,0.113992237303272,0.17663998448167,0.16867469879518,0.18672739102147
"NLA_OR-10072",0,0.136602451838879,0.437828371278458,0.437828371278458,0.437828371278458
"NLA_OR-10073",0,0.0630854916994801,0.215205839714798,0.163428571428571,0.466013071895424
"NLA_OR-10074",0,0.155272305909617,0.300813008130081,0.300813008130081,0.300813008130081
"NLA_OR-10075",0,0.033033033033033,0.161411411411411,0.161411411411411,0.161411411411411
"NLA_OR-10076",0,0.155272305909617,0.300813008130081,0.300813008130081,0.300813008130081
"NLA_OR-10078",0,0.019758507135016,0.457738748627881,0.457738748627881,0.457738748627881
"NLA_OR-10080",0,0.180154142581888,0.246728971962616,0.246728971962616,0.246728971962616
"NLA_OR-10081",0,0.190512048192771,0.385668276972624,0.385668276972624,0.385668276972624
"NLA_OR-10085",0,0.098176718092567,0.415147265077138,0.415147265077138,0.415147265077138
"NLA_OR-10086",0,0.041716328963051,0.332515337423312,0.332515337423312,0.332515337423312
"NLA_OR-10088",0,0.098176718092567,0.415147265077138,0.415147265077138,0.415147265077138
"NLA_OR-10089",0,0.186845928528626,0.261639886222543,0.112529928172386,0.300625488663017
"NLA_OR-10090",0,0.041716328963051,0.332515337423312,0.332515337423312,0.332515337423312
"NLA_OR-10091",0,0.152941176470588,0.355294117647058,0.355294117647058,0.355294117647058
"NLA_OR-10092",0,0.100064977257959,0.516600265604249,0.516600265604249,0.516600265604249
"NLA_OR-10093",0,0.092691622103387,0.310160427807486,0.310160427807486,0.310160427807486
"NLA_OR-10094",0,0.041716328963051,0.332515337423312,0.332515337423312,0.332515337423312
"NLA_OR-10095",0,0.055555555555555,0.440976933514246,0.440976933514246,0.440976933514246
"NLA_OR-10096",0,0.0198658146107117,0.22236467036388,0.220588235294117,0.222391857506361
"NLA_OR-10097",0,0.110603239212529,0.185281955788732,0.179453836150845,0.316005471956224
"NLA_OR-10100",0,0.155272305909617,0.300813008130081,0.300813008130081,0.300813008130081
"NLA_OR-10101",0,0.0257789133651186,0.134143702563586,0.086065573770492,0.177257525083612
"NLA_OR-10102",0,0.041716328963051,0.332515337423312,0.332515337423312,0.332515337423312
"NLA_OR-10103",0,0.338782924613987,0.283378746594005,0.283378746594005,0.283378746594005
"NLA_OR-10104",0,0.142475512021371,0.310774710596616,0.310774710596616,0.310774710596616
"NLA_OR-10105",0,0.099121706398996,0.415307402760351,0.415307402760351,0.415307402760351
"NLA_OR-10106",0,0.041716328963051,0.332515337423312,0.332515337423312,0.332515337423312
"NLA_OR-10107",0,0.110706812074179,0.344083357198629,0.326347305389221,0.397452229299363
"NLA_OR-10110",0,0.041716328963051,0.332515337423312,0.332515337423312,0.332515337423312
"NLA_OR-10111",0,0.016693811074919,0.284201954397394,0.284201954397394,0.284201954397394
"NLA_OR-10115",0,0.076208178438662,0.440520446096654,0.440520446096654,0.440520446096654
"NLA_OR-10116",0,0.155272305909617,0.300813008130081,0.300813008130081,0.300813008130081
"NLA_OR-10118",0,0.041716328963051,0.332515337423312,0.332515337423312,0.332515337423312
"NLA_OR-10119",0,0.0952944249096032,0.601933659158122,0.397325692454632,0.720224719101123
"NLA_OR-10120",0,0.118110236220472,0.47098976109215,0.47098976109215,0.47098976109215
"NLA_OR-10122",0,0.086767895878525,0.273318872017353,0.273318872017353,0.273318872017353
"NLA_OR-10124",0,0.95060080106809,0.389853137516688,0.389853137516688,0.389853137516688
"NLA_OR-10125",0,0.092691622103387,0.310160427807486,0.310160427807486,0.310160427807486
"NLA_OR-10126",0,0.212607880908016,0.371631711730641,0.257777777777777,0.373524451939291
"NLA_PA-10008",0,0.0301118212347248,0.371941129689816,0.098445595854922,0.656996587030716
