UNIQUE_ID,ACSTOTPOP,ACSIPOVBAS,MINORPCT,LOWINCOME,LOWINCPCT,LESSHS,LESSHSPCT,LINGISO,LINGISOPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PRE1960,PRE1960PCT,VULEOPCT,VULEO,DISPEO,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,P_MINORPCT,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNDR5PCT,P_OVR64PCT,P_LDPNT,P_VULEOPCT,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_PWDIS,P_PNPL,P_PRMP,P_PTSDF,P_OZONE,P_PM25,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
NLA_ID-10262,878,0,0.145785877,0,0.38952164,0,0.044091711,0,0,0,0.150341686,0,0.26309795,0,0.104272266,0.267653759,0,0,0.017372162,11.754575,0.146285022,NA,4.57E-05,0.008358523,0.011952791,0.016501744,49.81945033,6.036501096,-7.92350229,-1.320086037,-893.2135557,-11.11599227,NA,-0.003470263,-0.635152398,-0.90827572,-1.253944204,-3785.709682,-458.7051944,51,62,29,56,98,92,49,57,2,0,1,NA,53,8,1,5,73,2,57,76,72,73,NA,39,72,76,74,68,70
NLA_ID-10263,1071.713296,0,0.175374896,0,0.31141277,0,0.094022866,0,0.026757435,0,0.04739205,0,0.202175122,0,0.368186799,0.243393833,0,0,0.098131024,17.07947856,0.226832894,12.1965035,7.49E-08,0.013584744,0.174935508,0.038105916,46.18562149,7.169740833,-43.13261884,-11.67841046,-1830.361923,-24.34592064,-628.7884219,-6.30E-06,-1.402193527,-16.83132193,-4.036777654,-4880.211336,-766.3103053,56.36115323,42.58858115,56.52001134,75.54514415,29.68228377,76.49829285,81.04685131,47.52001134,26.88799319,13.75085358,15.29599773,13.33943473,31.54514415,53.33943473,38.33943473,15,18.06856981,12.29599773,26.90629738,61.95314869,65.24914642,66.86286038,68.90971169,53,63.0217185,58.31771623,68.70400227,63.0217185,65.24914642
NLA_ID-10264,2046,0,0.065982405,0,0.437927664,0,0.046496398,0,0.011749347,0,0.022971652,0,0.301564027,0,0.097537879,0.251955034,0,0,0.015829952,28.89096165,0.573533414,0.490784107,3.10E-10,0.007679167,0.037474161,0.011143677,44.61313922,10.77601534,-20.40448554,-3.311554829,-6043.859231,-119.9806105,-102.6698278,-6.48E-08,-1.606447141,-7.839425905,-2.331207025,-9332.868062,-2254.293941,18,71,30,66,10,96,48,53,1,66,93,8,26,3,11,1,7,82,39,72,40,34,70,57,61,65,72,49,40
NLA_ID-10265,1524,0,0.00328084,0,0.437583893,0,0.048048048,0,0,0,0.023622047,0,0.303805774,0,0.045970795,0.220432366,0,0,0.015150617,15.21655568,0.224342081,53.15353733,NA,0.017211857,0.008765247,0.0084371,47.08793595,7.558341918,-9.371771247,-3.08865907,-3102.101648,-45.73518171,-10836.07087,NA,-3.508870889,-1.786914734,-1.720017559,-9599.515604,-1540.870708,1,71,32,56,11,96,32,41,1,4,13,32,NA,77,0,0,33,23,54,72,57,57,51,NA,44,74,74,48,51
NLA_ID-10266,511,0,0.123287671,0,0.293542074,0,0.134986226,0,0,0,0.135029354,0,0.207436399,0,0.170731707,0.208414873,0,0,0.02005236,17.10336438,0.217603428,NA,3.13E-05,0.042636101,0.06830471,0.061031538,47.41744641,5.597297068,-12.71896158,-1.493836151,-1274.145488,-16.21075364,NA,-0.002335014,-3.176251995,-5.088480646,-4.546652743,-3532.446835,-416.9805802,43,38,76,56,95,80,62,37,2,13,11,NA,51,88,18,22,39,1,49,75,70,70,NA,40,47,69,67,68,71
NLA_ID-10267,2363,0,0.100719424,0,0.434651763,0,0.041933605,0,0.001076426,0,0.038087177,0,0.253068134,0,0.048394392,0.267685594,0,0,0.023291791,18.73543217,0.29026836,NA,NA,0.010424128,0.01626121,0.017077856,49.53554706,6.679224959,-9.893565597,-4.761685365,-3830.200582,-59.34136082,NA,NA,-2.131069053,-3.324379921,-3.491332025,-10126.85907,-1365.475378,34,70,28,56,20,90,33,57,3,27,36,NA,NA,23,3,5,72,5,53,69,53,51,NA,NA,56,71,69,47,55
NLA_ID-10268,972.9575994,0,0.075634984,0,0.415200182,0,0.157232465,0,0.014971413,0,0.049653233,0,0.174689915,0,0.839274141,0.245417583,0,0,0.050839106,19.7612688,0.309238344,294.5268299,0.155842642,0.106492798,0.019092212,0.075169496,43.67565753,12.2931477,-91.01650651,-5.407212014,-2081.53199,-32.51155263,-31949.4278,-12.19263138,-9.560504826,-2.043272712,-8.499577407,-4643.056332,-1303.677859,21.92700047,66.17244989,78.84898043,68.46722397,31.41323573,67.42291982,98.24311763,49.12483047,10,32.67446841,38.39539034,69.41754241,79.93453519,92.38166922,3.671240373,25.02421421,1.279078068,90.55815614,7.70199789,68.31503851,64.02223932,63.02223932,38.20724443,18.45762712,26.18904214,73.65751925,62.46731122,64.30131739,56.28759627
NLA_ID-10269,1524,0,0.00328084,0,0.437583893,0,0.048048048,0,0,0,0.023622047,0,0.303805774,0,0.045970795,0.220432366,0,0,0.015150617,15.21655568,0.224342081,53.15353733,NA,0.017211857,0.008765247,0.0084371,47.08793595,7.558341918,-9.371771247,-3.08865907,-3102.101648,-45.73518171,-10836.07087,NA,-3.508870889,-1.786914734,-1.720017559,-9599.515604,-1540.870708,1,71,32,56,11,96,32,41,1,4,13,32,NA,77,0,0,33,23,54,72,57,57,51,NA,44,74,74,48,51
NLA_ID-10270,975,0,0.027692308,0,0.405376344,0,0.060160428,0,0,0,0.036923077,0,0.175384615,0,0.37295082,0.216534326,0,0,0.019085259,11.43260933,0.140685441,72.98305393,8.02E-07,0.030476273,0.011667698,0.030476273,47.06956144,6.411788767,-50.05937201,-2.56172132,-1534.543466,-18.88352158,-9796.159853,-0.000107594,-4.090681728,-1.566098208,-4.090681728,-6317.917972,-860.6231766,4,65,40,56,20,68,84,40,2,0,0,36,39,82,1,12,32,4,18,74,68,69,52,47,42,75,68,58,64
NLA_ID-10271,805,0,0.055900621,0,0.163341646,0,0.055555556,0,0,0,0.064596273,0,0.157763975,0,0.370629371,0.109621134,0,0,0.039590669,34.67307589,0.20839658,24.2365814,0.094697817,0.419922721,1.448141248,0.271740763,48.36151961,6.223421068,-72.97206536,-7.794883807,-6826.674193,-41.03055526,-4771.865216,-18.64475903,-82.67727994,-285.1200315,-53.50219463,-9521.749352,-1225.31004,14,10,38,56,46,60,84,6,8,96,8,22,82,99,90,61,57,4,10,65,37,59,58,13,1,13,43,49,57
NLA_ID-10272,1467,0,0.05862304,0,0.384934347,0,0.039349872,0,0,0,0.049761418,0,0.289025222,0,0.295227525,0.221778694,0,0,0.010642906,13.43575115,0.182928868,54.1405359,4.93E-05,0.032660321,0.0085572,0.008508348,47.43981438,8.487967397,-57.35199347,-2.067530323,-2610.078827,-35.53644015,-10517.54121,-0.009574584,-6.344714989,-1.66235331,-1.652863272,-9215.834211,-1648.904013,15,61,25,56,32,95,77,41,0,2,4,32,53,83,0,0,40,41,15,74,61,61,51,36,32,75,74,49,50
NLA_ID-10273,1487.264442,0,0.097906842,0,0.365081634,0,0.022585476,0,0.000579764,0,0.025475068,0,0.260334741,0,0.143023217,0.231494238,0,0,0.017472376,15.30387169,0.225171269,NA,NA,0.010758856,0.012246826,0.093374702,49.52356817,6.667712722,-14.29977025,-2.942596556,-2462.80111,-37.24100192,NA,NA,-1.54239018,-2.058096032,-8.337072675,-7206.525769,-970.9472355,32.6158026,54.31242941,16.46502163,56,12.61761384,91.3841974,50.53316713,45.00362249,1.615802595,14.54222336,19.85103028,NA,NA,25.30699567,1.615802595,23.91736453,71.53860087,5,47.46321038,72.69119308,61.76658356,60.68938183,NA,NA,61.99818875,73.76839481,63.46321038,56.68938183,61.92098702
NLA_LA-10227,838,0,0.011933174,0,0.217183771,0,0.201949861,0,0,0,0,0,0.212410501,0,0.210169492,0.114558473,0,0,0.236688213,72.86894936,0.70233638,NA,0.015545096,0.021249744,0.076783279,0.06255044,35.37148105,8.777835616,-42.2063514,-47.53185548,-14633.58197,-141.0435731,NA,-3.12177465,-4.267385058,-15.41965977,-12.56141341,-7103.320028,-1762.769714,1,21,71,62,4,83,67,6,26,92,84,NA,84,24,11,10,28,45,12,32,18,24,NA,9,36,40,42,28,28
NLA_ID-10275,1085,0,0.044239631,0,0.271455224,0,0.043373494,0,0,0,0.042396313,0,0.364976959,0,0.072353213,0.157847428,0,0,0.032044456,13.25587605,0.160165267,21.89053933,4.00E-08,0.007597948,0.027698917,0.009934525,46.65304706,5.042385123,-15.41440071,-6.826871505,-2824.081701,-34.12221091,-4663.642849,-8.52E-06,-1.618695484,-5.901081532,-2.116488616,-9939.14065,-1074.248696,9,32,28,56,24,98,41,21,5,1,1,20,29,3,7,1,23,0,46,66,59,62,58,52,61,67,72,47,60
NLA_ID-10276,2046,0,0.065982405,0,0.437927664,0,0.046496398,0,0.011749347,0,0.022971652,0,0.301564027,0,0.097537879,0.251955034,0,0,0.015829952,28.89096165,0.573533414,0.490784107,3.10E-10,0.007679167,0.037474161,0.011143677,44.61313922,10.77601534,-20.40448554,-3.311554829,-6043.859231,-119.9806105,-102.6698278,-6.48E-08,-1.606447141,-7.839425905,-2.331207025,-9332.868062,-2254.293941,18,71,30,66,10,96,48,53,1,66,93,8,26,3,11,1,7,82,39,72,40,34,70,57,61,65,72,49,40
NLA_ID-10277,1150.533198,0,0.068441542,0,0.319280686,0,0.083737393,0,0,0,0.04174805,0,0.256726676,0,0.200209501,0.193861114,0,0,0.045818363,21.73534284,0.342640701,7.129400303,1.39E-09,0.019953756,0.044708791,0.056193978,42.59760268,10.49147182,-40.08172777,-8.505321925,-3872.393891,-61.32427191,-1148.32993,-2.09E-07,-3.35946817,-8.334350661,-8.525229475,-7523.133206,-1841.767923,28.95706727,44.89539722,56.26268846,65.91686358,26.36729124,87.93832995,54.22794288,38.99727095,15.30562119,53.01873732,59.85519353,16.40749493,26.73458249,59.10460278,14,21.28415483,6.611242389,78.42896129,36.40476587,64.67291244,50.04020368,46.93832995,66,58.46916498,51.97853363,66.77478617,64.53083502,56.50936866,47.04020368
NLA_ID-10278,1854.627378,0,0.080889654,0,0.425842922,0,0.044038569,0,0.000807519,0,0.031618965,0,0.285051748,0,0.079202217,0.253366288,0,0,0.025465341,18.72026389,0.279461551,NA,NA,0.011601397,0.016465512,0.018563209,49.56018873,6.546768141,-9.445823422,-3.949201795,-3093.45611,-47.4282102,NA,NA,-1.77709424,-2.695190438,-2.890497634,-8181.998054,-1096.83034,26.25574875,68.50111266,29.49888734,56,16.0029671,92.24833101,40.24462214,52.25352343,3.499629113,26.75018544,32.75241077,NA,NA,34.99109871,3,5.499629113,72.24981456,4.500370887,53.99925823,70.49888734,57.74647657,56.24610569,NA,NA,59.74721835,72.24907278,70.49888734,53.24536391,59.49666202
NLA_ID-10279,862,0,0.054524362,0,0.277262181,0,0.044596913,0,0,0,0.069605568,0,0.160092807,0,0.344303797,0.165893271,0,0,0.048601926,14.06260545,0.163284002,47.66098148,1.14E-07,0.044204334,0.050474237,0.04375257,48.9656098,6.734717041,-55.88786408,-7.88913129,-2282.661382,-26.50448297,-7736.395807,-1.85E-05,-7.175308077,-8.193047328,-7.101977136,-7948.164863,-1093.188496,14,35,29,56,53,61,82,23,9,3,1,30,34,88,13,17,63,6,16,65,63,66,54,51,28,65,64,53,59
NLA_ID-10280,836.7824938,0,0.091442624,0,0.353061046,0,0.100933488,0,0,0,0.055122725,0,0.294797286,0,0.219915554,0.222251835,0,0,0.029529923,22.97552006,0.387667853,NA,0.001169839,0.026751469,0.028531488,0.020835876,43.8927927,11.90154281,-28.68657145,-4.355703962,-2638.522733,-42.66843342,NA,-0.223351615,-5.069289299,-4.302841978,-3.619745446,-5745.925271,-1577.651877,42.4130031,52.54258372,70.59386434,70.00686744,41.84981705,88.81913876,60.73717984,45.39926822,14.4130031,63.5563186,72.74404729,NA,63.5563186,28.48809457,11.22527442,10.33791163,13.45054884,86.96245426,43.99313256,67.1433155,54.36172248,50.24908527,NA,31.36858992,61.54945116,71.33104419,72.33104419,57.95558682,47.61767519
NLA_ID-10281,2046,0,0.065982405,0,0.437927664,0,0.046496398,0,0.011749347,0,0.022971652,0,0.301564027,0,0.097537879,0.251955034,0,0,0.015829952,28.89096165,0.573533414,0.490784107,3.10E-10,0.007679167,0.037474161,0.011143677,44.61313922,10.77601534,-20.40448554,-3.311554829,-6043.859231,-119.9806105,-102.6698278,-6.48E-08,-1.606447141,-7.839425905,-2.331207025,-9332.868062,-2254.293941,18,71,30,66,10,96,48,53,1,66,93,8,26,3,11,1,7,82,39,72,40,34,70,57,61,65,72,49,40
NLA_ID-10282,1694,0,0.244391972,0,0.376058041,0,0.168912848,0,0.098934551,0,0.061393152,0,0.164698937,0,0.204033215,0.310225006,0,0,0.02005236,17.10336438,0.217603428,0.192722557,1.44E-05,0.014682965,0.035672482,0.055305165,47.41744641,5.597297068,-15.19956559,-1.493811493,-1274.124456,-16.21048605,-14.35697198,-0.00107057,-1.093815521,-2.657440996,-4.119988428,-3532.388526,-416.9736973,76,58,84,94,44,63,66,67,2,13,11,7,47,68,10,20,39,1,46,76,70,70,72,42,67,72,68,68,71
NLA_ID-10283,2255.316681,0,0.10037358,0,0.426097191,0,0.039554496,0,0.001015355,0,0.036536351,0,0.25396166,0,0.060030263,0.263235386,0,0,0.022576217,18.31347623,0.282263808,NA,NA,0.010465287,0.015767588,0.026459567,49.5340741,6.677809376,-10.43536699,-4.538004233,-3662.060654,-56.62382814,NA,NA,-2.058683166,-3.168673497,-4.087180203,-9767.765299,-1316.962902,33.82979454,68.07100482,26.58162119,56,19.09223756,90.17020546,35.15593579,55.52488604,2.829794543,25.46815089,34.01426967,NA,NA,23.28367576,2.829794543,7.326141247,71.94326485,5,52.31917817,69.45388122,54.07796789,52.1914382,NA,NA,56.73755698,71.34041091,68.31917817,48.1914382,55.85102729
NLA_ID-10284,893,0,0.029115342,0,0.455075846,0,0.146010187,0,0.003636364,0,0.128779395,0,0.278835386,0,0.114269471,0.242095594,0,0,0.013855465,14.93126957,0.211232225,113.8730525,NA,0.014134531,0.011247853,0.011770804,48.60227908,7.493191233,-11.43954415,-1.387073901,-1494.772974,-21.14650861,-11399.85857,NA,-1.415011293,-1.126025248,-1.178377999,-4865.585804,-750.1451696,5,75,80,56,94,94,51,50,1,4,9,44,NA,62,1,2,57,20,51,76,69,68,50,NA,64,76,75,64,67
NLA_ID-10285,628,0,0.02388535,0,0.390127389,0,0.082938389,0,0.007843137,0,0.041401274,0,0.22133758,0,0.271978022,0.207006369,0,0,0.019085259,11.43260933,0.140685441,42.59484123,3.12E-07,0.03178596,0.012446888,0.03178596,47.06956144,6.411788767,-25.14118779,-1.764208998,-1056.811047,-13.00472398,-3937.394995,-2.89E-05,-2.938240271,-1.150569256,-2.938240271,-4351.030553,-592.6948961,4,62,56,61,23,84,74,36,2,0,0,29,37,82,2,13,32,4,35,75,71,72,59,50,50,76,71,65,69
NLA_ID-10286,1355.186508,0,0.702996898,0,0.665348346,0,0.208575647,0,0.082048313,0,0.081334506,0,0.117212886,0,0.254994352,0.684172622,0,0,0.077262504,16.5636619,0.21459904,NA,3.42E-05,0.056607917,0.075406486,0.065513379,47.53086904,7.474965044,80.00831764,33.13942364,8060.033234,101.8535532,NA,0.013798967,29.93222299,36.71786377,33.46097503,23666.40044,3645.4493,86.43596209,91.98803534,87.99684947,90.92273132,64.22458067,36.40475904,68.61053181,91.16888098,20.69523522,9.793524588,10.73546504,NA,50.7162054,90.13268276,18.77789082,22.70938576,41.73564857,19.73100296,82.79030957,85.6263323,90.70703101,89.96079214,NA,77.37260487,89.00066674,83.16839778,85.48267032,91.27966872,90.78719097
NLA_ID-10287,1467,0,0.05862304,0,0.384934347,0,0.039349872,0,0,0,0.049761418,0,0.289025222,0,0.295227525,0.221778694,0,0,0.010642906,13.43575115,0.182928868,54.1405359,4.93E-05,0.032660321,0.0085572,0.008508348,47.43981438,8.487967397,-57.35199347,-2.067530323,-2610.078827,-35.53644015,-10517.54121,-0.009574584,-6.344714989,-1.66235331,-1.652863272,-9215.834211,-1648.904013,15,61,25,56,32,95,77,41,0,2,4,32,53,83,0,0,40,41,15,74,61,61,51,36,32,75,74,49,50
NLA_ID-10288,465,0,0.094623656,0,0.283870968,0,0,0,0,0,0.010752688,0,0.268817204,0,0.253485425,0.189247312,0,0,0.01067925,11.29813934,0.149182072,NA,5.23E-05,0.011149592,0.007560752,0.182437606,49.50958497,6.654274247,-19.44322515,-0.819136124,-866.6070934,-11.44279052,NA,-0.004015248,-0.855213015,-0.579936351,-13.99360713,-3797.5596,-510.4062792,31,36,3,56,4,93,71,31,0,0,1,NA,53,28,0,46,71,5,41,77,72,72,NA,38,69,77,57,68,70
NLA_ID-10289,1672.577643,0,0.380049294,0,0.440080033,0,0.218367151,0,0.059032652,0,0.085254544,0,0.130859553,0,0.412657215,0.410064664,0,0,0.094329589,16.98553708,0.219080997,30.54547379,NA,0.007365495,0.057228905,0.133394005,47.70702353,7.568742192,71.57252589,14.32831734,2580.040548,33.2775968,2336.275696,NA,1.148376902,6.572156816,9.037139418,7246.521235,1149.664074,86.07680644,64.45315277,90.34408658,77.24270626,56.82949911,43.20276064,86.38863327,77.72043292,25,12,12,23.70046011,NA,1.477726655,15.08909338,36.87864687,44,23,60.8740458,76.42089302,80.42089302,80.46543971,71.46543971,NA,81.07680644,75.12135313,71.76497961,79.8095263,80.89861968
NLA_ID-10290,977.9267566,0,0.047519683,0,0.210466733,0,0.056809084,0,0,0,0.049944674,0,0.230556241,0,0.336473832,0.128993208,0,0,0.035975232,26.36657222,0.199153497,24.92465818,0.053758354,0.243485824,0.833959096,0.165435353,48.0394568,6.032707243,-71.77386764,-7.674850854,-5484.200042,-42.75487196,-5396.810361,-10.58431542,-48.16285366,-164.7161151,-33.06182056,-10360.7242,-1297.341359,10.54146487,19.9432885,38.43231689,56,33.03049325,75.99572499,80.54146487,12.05243648,6.703049325,56.65916287,6.270732434,22,58.22257097,69.60245138,54.117698,38.95183853,50.94756352,2.703049325,10.43231689,65,43.91707026,58.13536622,57.13536622,31.15730944,22.18352768,35.91279525,52.51097161,45.97378176,55.70304933
NLA_ID-10030,2046,0,0.065982405,0,0.437927664,0,0.046496398,0,0.011749347,0,0.022971652,0,0.301564027,0,0.097537879,0.251955034,0,0,0.015829952,28.89096165,0.573533414,0.490784107,3.10E-10,0.007679167,0.037474161,0.011143677,44.61313922,10.77601534,-20.40448554,-3.311554829,-6043.859231,-119.9806105,-102.6698278,-6.48E-08,-1.606447141,-7.839425905,-2.331207025,-9332.868062,-2254.293941,18,71,30,66,10,96,48,53,1,66,93,8,26,3,11,1,7,82,39,72,40,34,70,57,61,65,72,49,40
NLA_ID-10291,2269,0,0.050242398,0,0.319751993,0,0.122362869,0,0,0,0.087263112,0,0.214191274,0,0.21664465,0.184997195,0,0,0.054108713,22.38467223,0.358519108,4.915643554,1.28E-08,0.01314797,0.084395425,0.019745144,42.53336536,10.25070164,-83.1750193,-20.77361817,-8594.006568,-137.6439885,-1887.232145,-4.92E-06,-5.047817361,-32.40140529,-7.580628949,-16329.56773,-3935.487478,11,43,72,56,72,83,68,28,12,42,47,12,28,48,20,6,0,81,7,53,31,29,64,53,36,50,63,32,26
NLA_ID-10292,328,0,0.021341463,0,0.399390244,0,0.050359712,0,0,0,0.012195122,0,0.381097561,0,0.171717172,0.210365854,0,0,0.031992445,18.67471402,0.247009035,0.009914763,4.859529787,0.0151367,0.017079026,0.023023679,49.63418693,6.149004384,-8.101267416,-1.509338578,-881.0350806,-11.65338459,-0.467758375,-229.262746,-0.714118745,-0.805753739,-1.086210404,-2341.640136,-290.0975386,3,64,34,56,4,99,62,38,5,26,23,6,88,71,3,7,73,3,57,75,72,72,72,8,71,76,75,72,73
NLA_ID-10293,816.4067194,0,0.059846778,0,0.49976664,0,0.086333322,0,0.010717601,0,0.086796308,0,0.163396669,0,0.457796096,0.279806709,0,0,0.062715187,14.33461045,0.177744188,89.65539327,1.52E-07,0.021774865,0.022671351,0.02198257,49.34341307,6.550713014,-27.3140201,-3.910448692,-893.7987954,-11.08279443,-5809.366393,-8.55E-06,-1.337845488,-1.402297031,-1.358841663,-3076.685155,-408.453332,15.53601426,80.43997623,56.84958004,64.97599049,72.02400951,61.94561806,88.77118859,60.25918384,16,3,3,39.6144057,34.3855943,78.89759905,5.897599049,6.897599049,68,4,32.77118859,71.18079239,72.28319335,72.3855943,56.87358954,52.10240095,64.46398574,75.5903962,74.5903962,69.56638669,71.18079239
NLA_ND-10148,1050,0,0.003809524,0,0.292380952,0,0.045133992,0,0,0,0.065714286,0,0.136190476,0,0.357142857,0.148095238,0,0,0.077549251,14.48118031,0.148071838,1.148940554,NA,0.002644833,0.113936157,0.011170045,37.17242484,5.917285041,-77.28970767,-16.78252509,-3133.889341,-32.0444014,-248.6435828,NA,-0.572371427,-24.65705825,-2.417322653,-8044.528377,-1280.566647,2,64,36,60,46,50,67,43,21,22,10,9,NA,23,5,6,43,30,30,67,55,63,78,NA,66,82,80,54,53
NLA_ID-10295,1464.405837,0,0.058791201,0,0.385228487,0,0.039425724,0,0,0,0.049647583,0,0.289710509,0,0.294890178,0.222009844,0,0,0.010654772,13.47110683,0.183822424,NA,4.92E-05,0.032608517,0.008579294,0.008509045,47.43334801,8.493201586,-57.22432577,-2.063178984,-2604.798542,-35.46885554,NA,-0.009552703,-6.330440071,-1.658985888,-1.649292804,-9195.818266,-1645.389526,15.06862866,61.05032769,25.05490293,56,31.92908371,95.00915049,76.95653518,41.06862866,0.002287622,2.146407815,4.203598368,NA,52.96797329,82.85359218,0.006862866,0,39.92450847,41.09379251,15.11895635,74.00915049,61.03431433,61.03202671,NA,36.03660195,32.10294299,75.00686287,74.00915049,49.06405342,50.05947817
NLA_ID-10296,585,0,0.196581197,0,0.500854701,0,0.228571429,0,0.172268908,0,0.097435897,0,0.297435897,0,0.413461538,0.348717949,0,0,0.02005236,17.10336438,0.217603428,NA,2.39E-05,0.043242041,0.204932463,0.051920374,47.41744641,5.597297068,-1.326243315,-0.064321118,-54.86174786,-0.697997432,NA,-7.68E-05,-0.138705688,-0.657353307,-0.166542815,-152.0989631,-17.95421612,65,81,92,98,82,95,87,77,2,13,11,NA,49,88,46,19,39,1,67,78,78,78,NA,47,77,77,77,78,78
NLA_ID-10297,465,0,0.094623656,0,0.283870968,0,0,0,0,0,0.010752688,0,0.268817204,0,0.253485425,0.189247312,0,0,0.01067925,11.29813934,0.149182072,NA,5.23E-05,0.011149592,0.007560752,0.182437606,49.50958497,6.654274247,-19.44322515,-0.819136124,-866.6070934,-11.44279052,NA,-0.004015248,-0.855213015,-0.579936351,-13.99360713,-3797.5596,-510.4062792,31,36,3,56,4,93,71,31,0,0,1,NA,53,28,0,46,71,5,41,77,72,72,NA,38,69,77,57,68,70
NLA_ND-10151,772,0,0.073834197,0,0.14507772,0,0.048128342,0,0,0,0.051813472,0,0.084196891,0,0.299319728,0.109455959,0,0,0.063251817,13.78454426,0.152175469,11.35449573,NA,0.003502201,1.086808703,0.008656071,35.50978758,6.440916986,-56.55444776,-11.95100503,-2604.49685,-28.75253053,-2145.355537,NA,-0.661717317,-205.3451887,-1.635506297,-6709.335335,-1216.967909,36,27,38,60,30,27,60,27,11,10,16,24,NA,52,67,3,13,49,41,75,66,66,67,NA,61,41,83,62,56
NLA_LA-10253,963,0,0.640706127,0,0.546209761,0,0.11663067,0,0,0,0.104880582,0,0.180685358,0,0.018072289,0.593457944,0,0,0.209207098,29.38669408,0.407185927,2.687371722,0.013519129,0.020584537,0.112208287,0.116754229,36.71580588,7.511269589,4.163933429,48.2022183,6770.821162,93.81739508,619.1820446,3.114865579,4.74276623,25.8532736,26.90067824,8459.480156,1730.628935,75,76,43,62,83,72,14,77,20,0,0,12,83,22,20,20,77,0,57,63,64,64,55,90,63,60,59,70,67
NLA_ID-10299,6113.873769,0,0.216139258,0,0.268191727,0,0.101558725,0,0.004774344,0,0.01687556,0,0.103674707,0,0.069889185,0.242165493,0,0,0.164298251,23.30074802,0.33633026,10.16499049,NA,0.016962215,0.219487346,0.106576625,49.68447735,8.150585633,-42.47097082,-91.08531699,-13762.27955,-198.088068,-4459.492113,NA,-10.16221214,-135.9606354,-63.84830117,-29504.57835,-4789.102349,67.41559841,32.96303934,61.15403571,57.45903942,7.851756527,26.94755565,40.66153402,48.95469521,38.68713986,46.20266675,43.4382223,12.33083871,NA,75.88315411,47.40054478,31.77336203,72.19561294,38.17405021,23.26990683,31.14658059,21.16886018,22.8983799,64.41261646,NA,23.46032974,28.78987814,39.94537632,18.11999999,21.54411468
NLA_LA-10255,3268,0,0.13372093,0,0.44002448,0,0.147210502,0,0,0,0.114443084,0,0.183598531,0,0.203759398,0.286872705,0,0,0.292165318,74.7195283,0.599919655,48.51637893,0.061028374,0.030027683,0.110936269,0.092685421,35.62939608,8.913581096,-44.83303317,-64.28492383,-16440.4838,-131.9998881,-10675.02379,-13.42802896,-6.606969317,-24.40922698,-20.39350623,-7839.510266,-1961.248806,21,61,54,62,87,74,66,39,36,93,61,33,90,34,19,16,34,63,11,28,15,25,28,5,31,36,38,26,25
NLA_ID-10301,1591,0,0.06159648,0,0.493921945,0,0.190592052,0,0,0,0.03645506,0,0.320553111,0,0.262068966,0.277759213,0,0,0.023450727,17.26212862,0.250225474,90.64677615,5.36E-05,0.011128818,0.011354111,0.01141214,46.4993719,7.633274521,-31.87258726,-2.852055889,-2099.404253,-30.43219264,-11024.37779,-0.006516932,-1.353476616,-1.380876611,-1.387934027,-5655.210969,-928.3518474,17,80,88,56,19,97,72,59,3,13,24,39,53,28,1,1,20,25,28,73,64,64,50,37,65,75,74,61,63
NLA_ID-10302,483,0,0.026915114,0,0.101449275,0,0.040506329,0,0,0,0.057971014,0,0.314699793,0,0.162857143,0.064182195,0,0,0.013855465,14.93126957,0.211232225,8.770844036,NA,0.018806167,0.012102332,0.012650169,48.60227908,7.493191233,-22.81288908,-1.940861642,-2091.559453,-29.58922909,-1228.61232,NA,-2.634351816,-1.695284313,-1.7720248,-6808.165625,-1049.63981,4,3,26,56,40,97,60,1,1,4,9,14,NA,78,1,3,57,20,37,75,64,64,65,NA,51,74,73,57,60
NLA_ID-10303,1224,0,0.193627451,0,0.428923583,0,0.137452711,0,0.032828283,0,0.039215686,0,0.123366013,0,0.332640333,0.311275517,0,0,0.055906266,16.62471535,0.211272769,16.72739589,2.96E-07,0.00888434,0.025623882,0.018484725,47.72664314,7.031267123,-17.47723733,-2.937368008,-873.47825,-11.10047089,-878.8731829,-1.56E-05,-0.466791591,-1.346302982,-0.971204927,-2507.602919,-369.4294172,65,69,77,80,21,40,80,68,13,11,9,18,37,10,7,6,45,11,43,73,72,73,66,51,73,75,75,71,72
NLA_ID-10304,1085,0,0.044239631,0,0.271455224,0,0.043373494,0,0,0,0.042396313,0,0.364976959,0,0.072353213,0.157847428,0,0,0.032044456,13.25587605,0.160165267,21.89053933,4.00E-08,0.007597948,0.027698917,0.009934525,46.65304706,5.042385123,-15.41440071,-6.826871505,-2824.081701,-34.12221091,-4663.642849,-8.52E-06,-1.618695484,-5.901081532,-2.116488616,-9939.14065,-1074.248696,9,32,28,56,24,98,41,21,5,1,1,20,29,3,7,1,23,0,46,66,59,62,58,52,61,67,72,47,60
