"ncca_site_id","low_inc_buf","min_inc","max_inc","low_inc_buf5","min_inc5","max_inc5","SITE_ID","NCCA_REG","CHLA","CHLA_COND","DIN","DIN_COND","DIP","DIP_COND","DO","DO_COND","LIGHT_TRANS","SECCHI_FINAL","TRANS_COND","CAT_WQI","ERL_TOT","ERM_TOT","LRM_STATUS","MERMQ","MERMQ_STATUS","MPECQ","NCA_SCI_STATUS","NCA_SQI_STATUS","NCA_SQI_STATUS_NOTOC","NCA_TOX_STATUS","NCCA_SCI_STATUS","NCCA_SQI_STATUS","PEC_STATUS","PR_MAX","SIG_TEST","NCCA_TOX_STATUS","TISSUE_STATUS","NCA_BI","NCA_BI_STATUS","OTI","OTI_STATUS","NCCA_BI_STATUS","NCCA_BI_TYPE","nearestBlock","distToNearestBlock","OBJECTID","ID","STATE_NAME","ST_ABBREV","REGION","ACSTOTPOP","D_PM25_2","B_PM25_D2","P_PM25_D2","D_OZONE_2","B_OZONE_D2","P_OZONE_D2","D_DSLPM_2","B_DSLPM_D2","P_DSLPM_D2","D_CANCR_2","B_CANCR_D2","P_CANCR_D2","D_RESP_2","B_RESP_D2","P_RESP_D2","D_PTRAF_2","B_PTRAF_D2","P_PTRAF_D2","D_LDPNT_2","B_LDPNT_D2","P_LDPNT_D2","D_PNPL_2","B_PNPL_D2","P_PNPL_D2","D_PRMP_2","B_PRMP_D2","P_PRMP_D2","D_PTSDF_2","B_PTSDF_D2","P_PTSDF_D2","D_PWDIS_2","B_PWDIS_D2","P_PWDIS_D2","PM25","B_PM25","P_PM25","OZONE","B_OZONE","P_OZONE","DSLPM","B_DSLPM","P_DSLPM","CANCER","B_CANCR","P_CANCR","RESP","B_RESP","P_RESP","PTRAF","B_PTRAF","P_PTRAF","PRE1960PCT","B_LDPNT","P_LDPNT","PNPL","B_PNPL","P_PNPL","PRMP","B_PRMP","P_PRMP","PTSDF","B_PTSDF","P_PTSDF","PWDIS","B_PWDIS","P_PWDIS","VULEOPCT","B_VULEOPCT","P_VULEOPCT","MINORPCT","B_MINORPCT","P_MINORPCT","LOWINCPCT","B_LWINCPCT","P_LWINCPCT","LINGISOPCT","B_LNGISPCT","P_LNGISPCT","LESSHSPCT","B_LESHSPCT","P_LESHSPCT","UNDER5PCT","B_UNDR5PCT","P_UNDR5PCT","OVER64PCT","B_OVR64PCT","P_OVR64PCT","T_MINORPCT","T_LWINCPCT","T_LNGISPCT","T_LESHSPCT","T_UNDR5PCT","T_OVR64PCT","T_VULEOPCT","T_PM25","T_PM25_D2","T_OZONE","T_OZONE_D2","T_DSLPM","T_DSLPM_D2","T_CANCR","T_CANCR_D2","T_RESP","T_RESP_D2","T_PTRAF","T_PTRAF_D2","T_LDPNT","T_LDPNT_D2","T_PNPL","T_PNPL_D2","T_PRMP","T_PRMP_D2","T_PTSDF","T_PTSDF_D2","T_PWDIS","T_PWDIS_D2","Shape_Length","Shape_Area","gini","gini5","low_inc_buf_coast1","gini_coast1","low_minor_buf","dist_to_coast","dist_to_coast","minor_shore","low_inc_shore"
1295,0.219165794588129,0.219165794588129,0.219165794588129,0.217628380873968,0.085532843818218,0.512256973795435,"NCCA10-SPB002S","West",2.29,"GOOD",0.357,"FAIR",0.107,"POOR",7.2,"GOOD",34.45,NA,"GOOD","FAIR",4,0,"GOOD",0.075648153,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.336327955,"YES","FAIR","Poor",1.114119225,"GOOD",NA,"","GOOD","NCA_BI",60133922002,890.342708861587,12252,60133922002,"California","CA",9,7264,16030.9994151797,11,96,42743.6934518609,9,85,628.773851845458,10,91,43897.0057928094,10,93,661.828635153823,10,92,1058063.50592432,8,79,344.291104757558,9,88,187.266218559533,10,91,567.090674374871,8,75,7257.96110315138,9,88,803.318568800744,10,93,11.1241934246575,6,57,29.6606032679739,1,6,0.436317273,6,54,30.4609070561212,3,27,0.459254570520217,3,27,734.208940481172,5,43,0.238909673971138,6,53,0.129947334112424,7,67,0.39351422750924,5,40,5.03642730494051,6,52,0.557436932627967,9,87,0.552589505223579,7,62,0.88601321585903,8,77,0.219165794588129,4,38,0.07709622960045,6,55,0.222929936305732,7,67,0.079570484581498,8,70,0.092924008810573,4,35,"89% (77%ile)","22% (38%ile)","8% (55%ile)","22% (67%ile)","8% (70%ile)","9% (35%ile)","55% (62%ile)","11.1 ug/m3 (57%ile)","96%ile","29.7 ppb (6%ile)","85%ile","0.436 ug/m3 (54%ile)","91%ile","30 lifetime risk per million (27%ile)","93%ile","0.46  (27%ile)","92%ile","730 daily vehicles/meters distance (43%ile)","79%ile","0.24 = fraction pre-1960 (53%ile)","88%ile","0.13 facilities/km distance (67%ile)","91%ile","0.39 facilities/km distance (40%ile)","75%ile","5 facilities/km distance (52%ile)","88%ile","0.56 toxicity-weighted concentration/meters distance (87%ile)","93%ile",24546.5584681951,24286393.6435737,0,0.426724129977217,0.116884499163647,0.405834322004327,0.269920582593378,1371.024851,1371.024851,0.886013216,0.219165795
1296,NA,NA,NA,0.238741152328852,0.139442231075697,0.25698988697204,"NCCA10-SPB016S","West",1.61,"GOOD",0.434,"FAIR",0.12,"POOR",7.2,"GOOD",2.04,NA,"POOR","POOR",5,0,"GOOD",0.087510122,"GOOD",NA,"FAIR","POOR","POOR","POOR","GOOD","FAIR","",0.31010068,"NO","FAIR","Poor",1.010594161,"GOOD",NA,"","GOOD","NCA_BI",60971501003,1951.17349637025,31780,60971501003,"California","CA",9,251,-495.213727413297,3,28,-1465.87673979571,3,29,-6.51780969995196,4,30,-1032.56880006443,3,29,-15.6116662011462,3,29,-414.356681391968,4,31,-11.3809807904884,2,18,-1.22890780647759,4,30,-25.500900011771,3,22,-7.40037513787994,4,31,-0.113453130306777,1,8,11.1523364383562,6,57,33.0119091503268,1,9,0.14678269723,1,8,23.2537064637096,1,4,0.351578609801319,1,5,9.33141563038164,1,3,0.256302521008403,6,55,0.027675309772102,2,14,0.574286617411962,5,49,0.166658290630955,1,5,0.00255499274177,8,74,0.177290836653386,1,7,0.215139442231075,1,8,0.139442231075697,3,22,0.129032258064516,8,71,0.333333333333333,9,81,0,1,4,0.266932270916334,10,93,"22% (8%ile)","14% (22%ile)","13% (71%ile)","33% (81%ile)","0% (4%ile)","27% (93%ile)","18% (7%ile)","11.2 ug/m3 (57%ile)","28%ile","33 ppb (9%ile)","29%ile","0.147 ug/m3 (8%ile)","30%ile","23 lifetime risk per million (4%ile)","29%ile","0.35  (5%ile)","29%ile","9.3 daily vehicles/meters distance (3%ile)","31%ile","0.26 = fraction pre-1960 (55%ile)","18%ile","0.028 facilities/km distance (14%ile)","30%ile","0.57 facilities/km distance (49%ile)","22%ile","0.17 facilities/km distance (5%ile)","31%ile","0.0026 toxicity-weighted concentration/meters distance (74%ile)","8%ile",94026.5504307146,186496157.2662,NA,0.117547655896343,0.116884499163647,0.405834322004327,0.269920582593378,6155.053617,6155.053617,0.886013216,0.219165795
1297,NA,NA,NA,0.241649568045694,0.139442231075697,0.25698988697204,"NCCA10-SPB080S","West",1.92,"GOOD",0.441,"FAIR",0.12,"POOR",7.3,"GOOD",41.99,NA,"GOOD","FAIR",5,0,"GOOD",0.09098841,"GOOD",NA,"FAIR","POOR","POOR","POOR","GOOD","POOR","",0.354846867,"YES","POOR","Fair",0.998171593,"GOOD",NA,"","GOOD","NCA_BI",60971501003,2521.67830390107,31780,60971501003,"California","CA",9,251,-495.213727413297,3,28,-1465.87673979571,3,29,-6.51780969995196,4,30,-1032.56880006443,3,29,-15.6116662011462,3,29,-414.356681391968,4,31,-11.3809807904884,2,18,-1.22890780647759,4,30,-25.500900011771,3,22,-7.40037513787994,4,31,-0.113453130306777,1,8,11.1523364383562,6,57,33.0119091503268,1,9,0.14678269723,1,8,23.2537064637096,1,4,0.351578609801319,1,5,9.33141563038164,1,3,0.256302521008403,6,55,0.027675309772102,2,14,0.574286617411962,5,49,0.166658290630955,1,5,0.00255499274177,8,74,0.177290836653386,1,7,0.215139442231075,1,8,0.139442231075697,3,22,0.129032258064516,8,71,0.333333333333333,9,81,0,1,4,0.266932270916334,10,93,"22% (8%ile)","14% (22%ile)","13% (71%ile)","33% (81%ile)","0% (4%ile)","27% (93%ile)","18% (7%ile)","11.2 ug/m3 (57%ile)","28%ile","33 ppb (9%ile)","29%ile","0.147 ug/m3 (8%ile)","30%ile","23 lifetime risk per million (4%ile)","29%ile","0.35  (5%ile)","29%ile","9.3 daily vehicles/meters distance (3%ile)","31%ile","0.26 = fraction pre-1960 (55%ile)","18%ile","0.028 facilities/km distance (14%ile)","30%ile","0.57 facilities/km distance (49%ile)","22%ile","0.17 facilities/km distance (5%ile)","31%ile","0.0026 toxicity-weighted concentration/meters distance (74%ile)","8%ile",94026.5504307146,186496157.2662,NA,0.117547655896343,0.116884499163647,0.405834322004327,0.269920582593378,5244.888611,5244.888611,0.886013216,0.219165795
1298,NA,NA,NA,0.072303646068511,0.022702702702703,0.184718723761544,"NCCA10-SPB135S","West",3.77,"GOOD",0.406,"FAIR",0.112,"POOR",6.9,"GOOD",16.92,NA,"FAIR","FAIR",5,0,"GOOD",0.094045001,"GOOD",NA,"FAIR","POOR","POOR","POOR","GOOD","POOR","",0.305852878,"YES","POOR","Fair",1.077270357,"GOOD",NA,"","GOOD","NCA_BI",60411060021,3304.38645037701,20383,60411060021,"California","CA",9,2607,-4056.2566001948,1,3,-11283.772745292,2,10,-68.9095228925295,2,12,-8421.30988269639,1,9,-116.812649984213,2,11,-21981.0756516406,3,23,-332.37135077205,1,0,-23.8100231782232,1,6,-55.0629040999698,2,15,-484.38454322059,2,15,-0.023722059156129,2,10,10.232675890411,5,44,28.4654549019608,1,4,0.1738373291,2,11,21.2443499255468,1,2,0.294682044309296,1,2,55.451428505544,1,9,0.8384697130712,11,95,0.060065295206972,4,37,0.138906609412411,2,11,1.22195179586593,2,18,5.9843389293e-05,7,62,0.202148062907556,2,10,0.303030303030303,2,15,0.10126582278481,2,14,0.030818278427205,4,32,0.027267960146827,2,13,0.052550824702723,5,41,0.150747986191024,7,66,"30% (15%ile)","10% (14%ile)","3% (32%ile)","3% (13%ile)","5% (41%ile)","15% (66%ile)","20% (10%ile)","10.2 ug/m3 (44%ile)","3%ile","28.5 ppb (4%ile)","10%ile","0.174 ug/m3 (11%ile)","12%ile","21 lifetime risk per million (2%ile)","9%ile","0.29  (2%ile)","11%ile","55 daily vehicles/meters distance (9%ile)","23%ile","0.84 = fraction pre-1960 (95%ile)","0%ile","0.06 facilities/km distance (37%ile)","6%ile","0.14 facilities/km distance (11%ile)","15%ile","1.2 facilities/km distance (18%ile)","15%ile","0.00006 toxicity-weighted concentration/meters distance (62%ile)","10%ile",23499.8997000056,7257686.87825705,NA,0.162016021058841,0.127465486780293,0.405834322004327,0.264986747641456,3623.126373,3623.126373,0.27113853,0.098193991
1299,0.075697211155378,0.075697211155378,0.075697211155378,0.109549660223351,0.075697211155378,0.319070904645476,"NCCA10-SU016S","West",1.86,"GOOD",0.391,"FAIR",0.11,"POOR",8.1,"GOOD",37.64,NA,"GOOD","FAIR",4,0,"GOOD",0.070997038,"GOOD",NA,"GOOD","POOR","POOR","POOR","GOOD","POOR","",0.311510481,"YES","POOR","Poor",1.16514717,"GOOD",NA,"","GOOD","NCA_BI",60952527026,0,31661,60952527026,"California","CA",9,753,752.865920082823,4,39,2697.30728702093,4,37,16.0868885428381,4,37,1795.85993138248,4,37,26.8116386317736,4,37,79335.2389097709,5,46,6.75193781565293,5,45,9.37549314955821,5,45,14.3904240549031,4,37,138.698257764563,5,40,0.057777754305094,8,76,11.1889506849315,6,58,40.0868699346405,2,19,0.2390802901,3,20,26.6897301010418,2,11,0.398469494276108,2,11,1179.06529178666,6,55,0.100346020761245,4,38,0.1393368031399,8,70,0.213867756250475,3,25,2.0613072325586,3,27,0.000858682039339,8,71,0.443559096945551,5,46,0.811420982735723,7,67,0.075697211155378,1,9,0.103806228373702,7,64,0.216216216216216,7,66,0.062416998671979,6,52,0.075697211155378,3,24,"81% (67%ile)","8% (9%ile)","10% (64%ile)","22% (66%ile)","6% (52%ile)","8% (24%ile)","44% (46%ile)","11.2 ug/m3 (58%ile)","39%ile","40.1 ppb (19%ile)","37%ile","0.239 ug/m3 (20%ile)","37%ile","27 lifetime risk per million (11%ile)","37%ile","0.4  (11%ile)","37%ile","1200 daily vehicles/meters distance (55%ile)","46%ile","0.1 = fraction pre-1960 (38%ile)","45%ile","0.14 facilities/km distance (70%ile)","45%ile","0.21 facilities/km distance (25%ile)","37%ile","2.1 facilities/km distance (27%ile)","40%ile","0.00086 toxicity-weighted concentration/meters distance (71%ile)","76%ile",127090.173369422,460034885.52523,0,0.243373693490098,0.116884499163647,0.405834322004327,0.269920582593378,393.6989545,393.6989545,0.811420983,0.075697211
1300,0.0929744665545125,0.075697211155378,0.256464379947229,0.172669919926666,0.075697211155378,0.256464379947229,"NCCA10-SU073S","West",1.45,"GOOD",0.403,"FAIR",0.118,"POOR",8.5,"GOOD",35.45,NA,"GOOD","FAIR",5,0,"GOOD",0.081763024,"GOOD",NA,"FAIR","POOR","POOR","POOR","GOOD","POOR","",0.336327955,"YES","POOR","Poor",1.135618292,"GOOD",NA,"","GOOD","NCA_BI",60952527026,0,31661,60952527026,"California","CA",9,753,752.865920082823,4,39,2697.30728702093,4,37,16.0868885428381,4,37,1795.85993138248,4,37,26.8116386317736,4,37,79335.2389097709,5,46,6.75193781565293,5,45,9.37549314955821,5,45,14.3904240549031,4,37,138.698257764563,5,40,0.057777754305094,8,76,11.1889506849315,6,58,40.0868699346405,2,19,0.2390802901,3,20,26.6897301010418,2,11,0.398469494276108,2,11,1179.06529178666,6,55,0.100346020761245,4,38,0.1393368031399,8,70,0.213867756250475,3,25,2.0613072325586,3,27,0.000858682039339,8,71,0.443559096945551,5,46,0.811420982735723,7,67,0.075697211155378,1,9,0.103806228373702,7,64,0.216216216216216,7,66,0.062416998671979,6,52,0.075697211155378,3,24,"81% (67%ile)","8% (9%ile)","10% (64%ile)","22% (66%ile)","6% (52%ile)","8% (24%ile)","44% (46%ile)","11.2 ug/m3 (58%ile)","39%ile","40.1 ppb (19%ile)","37%ile","0.239 ug/m3 (20%ile)","37%ile","27 lifetime risk per million (11%ile)","37%ile","0.4  (11%ile)","37%ile","1200 daily vehicles/meters distance (55%ile)","46%ile","0.1 = fraction pre-1960 (38%ile)","45%ile","0.14 facilities/km distance (70%ile)","45%ile","0.21 facilities/km distance (25%ile)","37%ile","2.1 facilities/km distance (27%ile)","40%ile","0.00086 toxicity-weighted concentration/meters distance (71%ile)","76%ile",127090.173369422,460034885.52523,0.180767168791851,0.180767168791851,0.116884499163647,0.405834322004327,0.269920582593378,1581.919251,1581.919251,0.414789611,0.236555249
1301,0.18302911858286,0.075697211155378,0.256464379947229,0.208038497134245,0.075697211155378,0.319070904645476,"NCCA10-SU085S","West",1.58,"GOOD",0.442,"FAIR",0.123,"POOR",7.4,"GOOD",23.21,NA,"GOOD","FAIR",0,0,"GOOD",0.034166531,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","GOOD","",0.251417829,"NO","GOOD","Poor",0.714214771,"POOR",NA,"","POOR","NCA_BI",60952527026,0,31661,60952527026,"California","CA",9,753,752.865920082823,4,39,2697.30728702093,4,37,16.0868885428381,4,37,1795.85993138248,4,37,26.8116386317736,4,37,79335.2389097709,5,46,6.75193781565293,5,45,9.37549314955821,5,45,14.3904240549031,4,37,138.698257764563,5,40,0.057777754305094,8,76,11.1889506849315,6,58,40.0868699346405,2,19,0.2390802901,3,20,26.6897301010418,2,11,0.398469494276108,2,11,1179.06529178666,6,55,0.100346020761245,4,38,0.1393368031399,8,70,0.213867756250475,3,25,2.0613072325586,3,27,0.000858682039339,8,71,0.443559096945551,5,46,0.811420982735723,7,67,0.075697211155378,1,9,0.103806228373702,7,64,0.216216216216216,7,66,0.062416998671979,6,52,0.075697211155378,3,24,"81% (67%ile)","8% (9%ile)","10% (64%ile)","22% (66%ile)","6% (52%ile)","8% (24%ile)","44% (46%ile)","11.2 ug/m3 (58%ile)","39%ile","40.1 ppb (19%ile)","37%ile","0.239 ug/m3 (20%ile)","37%ile","27 lifetime risk per million (11%ile)","37%ile","0.4  (11%ile)","37%ile","1200 daily vehicles/meters distance (55%ile)","46%ile","0.1 = fraction pre-1960 (38%ile)","45%ile","0.14 facilities/km distance (70%ile)","45%ile","0.21 facilities/km distance (25%ile)","37%ile","2.1 facilities/km distance (27%ile)","40%ile","0.00086 toxicity-weighted concentration/meters distance (71%ile)","76%ile",127090.173369422,460034885.52523,0.180767168791851,0.243373693490098,0.116884499163647,0.405834322004327,0.269920582593378,1135.212632,1135.212632,0.811420983,0.075697211
1302,0.334237756085876,0.075697211155378,0.474010491177873,0.296289654333466,0.075697211155378,0.74906600249066,"NCCA10-SU090S","West",1.63,"GOOD",0.364,"FAIR",0.108,"POOR",7.9,"GOOD",14.89,NA,"FAIR","FAIR",3,0,"GOOD",0.043321179,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","GOOD","",0.27237413,"NO","GOOD","Poor",1.062810978,"GOOD",NA,"","GOOD","NCA_BI",60952527026,0,31661,60952527026,"California","CA",9,753,752.865920082823,4,39,2697.30728702093,4,37,16.0868885428381,4,37,1795.85993138248,4,37,26.8116386317736,4,37,79335.2389097709,5,46,6.75193781565293,5,45,9.37549314955821,5,45,14.3904240549031,4,37,138.698257764563,5,40,0.057777754305094,8,76,11.1889506849315,6,58,40.0868699346405,2,19,0.2390802901,3,20,26.6897301010418,2,11,0.398469494276108,2,11,1179.06529178666,6,55,0.100346020761245,4,38,0.1393368031399,8,70,0.213867756250475,3,25,2.0613072325586,3,27,0.000858682039339,8,71,0.443559096945551,5,46,0.811420982735723,7,67,0.075697211155378,1,9,0.103806228373702,7,64,0.216216216216216,7,66,0.062416998671979,6,52,0.075697211155378,3,24,"81% (67%ile)","8% (9%ile)","10% (64%ile)","22% (66%ile)","6% (52%ile)","8% (24%ile)","44% (46%ile)","11.2 ug/m3 (58%ile)","39%ile","40.1 ppb (19%ile)","37%ile","0.239 ug/m3 (20%ile)","37%ile","27 lifetime risk per million (11%ile)","37%ile","0.4  (11%ile)","37%ile","1200 daily vehicles/meters distance (55%ile)","46%ile","0.1 = fraction pre-1960 (38%ile)","45%ile","0.14 facilities/km distance (70%ile)","45%ile","0.21 facilities/km distance (25%ile)","37%ile","2.1 facilities/km distance (27%ile)","40%ile","0.00086 toxicity-weighted concentration/meters distance (71%ile)","76%ile",127090.173369422,460034885.52523,0.398313280022495,0.673368791335282,0.116884499163647,0.405834322004327,0.269920582593378,557.5883725,557.5883725,0.833829039,0.180682376
1303,0.217590623375395,0.079207920792079,0.221670802315963,0.251158145348935,0.079207920792079,0.566371681415929,"NCCAGL10-GLBA10-171","Great Lakes",1.54,"FAIR",NA,"",0.00558,"FAIR",9.4,"GOOD",NA,3.783333333,"POOR","FAIR",NA,NA,"",NA,"",0.181868313,"","","","","FAIR","FAIR","FAIR",0,"NO","GOOD","Poor",NA,"",0.579166667,"Oligotrophic","GOOD","OTI",550079603003,0,212923,550079603003,"Wisconsin","WI",5,1209,-1202.60686273147,6,58,-8343.14701368606,6,53,-16.0369244995996,8,74,-3912.95354276554,6,55,-46.2063567902236,6,56,-114.692034403078,8,74,-70.9477500462589,4,39,-30.0974129808477,3,28,-3.09651734131815,9,80,-71.2692745061196,5,48,NA,0,NA,4.85452282191781,1,0,33.6785019607843,1,0,0.06473571571,1,1,15.7952884380812,1,2,0.186519652021896,1,4,0.462973491800409,1,8,0.286392405063291,5,47,0.12149321837758,8,73,0.012499607783504,1,0,0.287690292075721,4,39,NA,0,NA,0.14929693961952,5,40,0.076923076923077,5,41,0.221670802315963,5,44,0,7,61,0.019715224534502,2,14,0.058726220016543,6,55,0.14722911497105,5,46,"8% (41%ile)","22% (44%ile)","0% (61%ile)","2% (14%ile)","6% (55%ile)","15% (46%ile)","15% (40%ile)","4.85 ug/m3 (0%ile)","58%ile","33.7 ppb (0%ile)","53%ile","0.0647 ug/m3 (1%ile)","74%ile","16 lifetime risk per million (2%ile)","55%ile","0.19  (4%ile)","56%ile","0.46 daily vehicles/meters distance (8%ile)","74%ile","0.29 = fraction pre-1960 (47%ile)","39%ile","0.12 facilities/km distance (73%ile)","28%ile","0.012 facilities/km distance (0%ile)","80%ile","0.29 facilities/km distance (39%ile)","48%ile","","",119240.013501611,567619079.75338,0.142462881523884,0.48716376062385,0.221670802315963,0,0.076923076923077,1714.29794,1714.29794,0.076923077,0.221670802
1304,0.2728285077951,0.2728285077951,0.2728285077951,0.272626672173032,0.162621359223301,0.2728285077951,"NCCAGL10-1001","Great Lakes",0.65,"GOOD",NA,"",0.00358875,"GOOD",7.6,"GOOD",NA,9.916666667,"GOOD","GOOD",NA,NA,"",NA,"",0.355742594,"","","","","FAIR","FAIR","FAIR",0,NA,"GOOD","Fair",NA,"",0.125,"Oligotrophic","GOOD","OTI",270753701001,0,106135,270753701001,"Minnesota","MN",5,900,-681.242142625016,8,73,-5145.61837274543,7,67,-6.08986765623169,9,80,-2382.09470965695,8,71,-26.1551597858036,8,73,-1290.29550646016,8,70,-28.3436030699554,6,55,-1.96511633313242,8,74,-2.39652594089736,9,82,-10.762126334582,8,70,NA,0,NA,4.16641005479452,1,0,31.4700967320261,1,0,0.0372450326363,1,0,14.5686573522075,1,1,0.159962389138795,1,0,7.89132062654986,2,13,0.173346693386773,5,41,0.012018458543471,2,10,0.014656917345507,1,0,0.065820107955436,2,19,NA,0,NA,0.172525365008661,6,50,0.072222222222222,4,32,0.2728285077951,7,64,0,6,55,0.04875,5,47,0.018888888888889,1,6,0.275555555555555,10,92,"7% (32%ile)","27% (64%ile)","0% (55%ile)","5% (47%ile)","2% (6%ile)","28% (92%ile)","17% (50%ile)","4.17 ug/m3 (0%ile)","73%ile","31.5 ppb (0%ile)","67%ile","0.0372 ug/m3 (0%ile)","80%ile","15 lifetime risk per million (1%ile)","71%ile","0.16  (0%ile)","73%ile","7.9 daily vehicles/meters distance (13%ile)","70%ile","0.17 = fraction pre-1960 (41%ile)","55%ile","0.012 facilities/km distance (10%ile)","74%ile","0.015 facilities/km distance (0%ile)","82%ile","0.066 facilities/km distance (19%ile)","70%ile","","",293117.378513579,3083985862.36247,0,0.110207148571799,0.2728285077951,0,0.072222222222222,378.0479052,378.0479052,0.072222222,0.272828508
1305,0.25287356321839,0.25287356321839,0.25287356321839,0.25287356321839,0.25287356321839,0.25287356321839,"NCCAGL10-1002","Great Lakes",1.24,"GOOD",NA,"",0.00339375,"GOOD",9.4,"GOOD",NA,4.488639036,"POOR","FAIR",NA,NA,"",NA,"",NA,"","","","","MISS","MISS","MISS",NA,"","MISS","Fair",NA,"",NA,"NS","MISS","OTI",270314801001,25.6286175553409,104525,270314801001,"Minnesota","MN",5,1131,-1083.04513656398,7,62,-7529.58251350167,6,56,-7.32860770581988,8,79,-3173.75558454279,7,63,-33.8409383353042,7,67,-10044.0688017871,6,55,-64.339112454392,4,35,-2.05957048367195,8,74,-1.9433059982563,9,82,-4.66203320872205,8,77,-4.767460739e-06,5,49,4.50140693150685,1,0,31.294831372549,1,0,0.03045952972,1,0,13.1909233556911,1,0,0.140651418162049,1,0,41.7456663609928,3,29,0.267409470752089,6,55,0.008560090930781,1,3,0.008076866600724,1,0,0.019376578031858,1,1,1.9814761e-08,4,38,0.141467727674624,4,39,0.030061892130858,2,12,0.25287356321839,7,60,0.004716981132075,6,58,0.024948024948025,3,25,0.021220159151194,1,8,0.293545534924845,10,94,"3% (12%ile)","25% (60%ile)","0% (58%ile)","2% (25%ile)","2% (8%ile)","29% (94%ile)","14% (39%ile)","4.5 ug/m3 (0%ile)","62%ile","31.3 ppb (0%ile)","56%ile","0.0305 ug/m3 (0%ile)","79%ile","13 lifetime risk per million (0%ile)","63%ile","0.14  (0%ile)","67%ile","42 daily vehicles/meters distance (29%ile)","55%ile","0.27 = fraction pre-1960 (55%ile)","35%ile","0.0086 facilities/km distance (3%ile)","74%ile","0.0081 facilities/km distance (0%ile)","82%ile","0.019 facilities/km distance (1%ile)","77%ile","0.00000002 toxicity-weighted concentration/meters distance (38%ile)","49%ile",397239.319402799,3567186205.877,0,0,0.25287356321839,0,0.030061892130858,32.61938533,32.61938533,0.030061892,0.252873563
1306,NA,NA,NA,0.185333333333333,0.185333333333333,0.185333333333333,"NCCAGL10-1005","Great Lakes",0.56,"GOOD",NA,"",0.003,"GOOD",12.8,"GOOD",NA,5.633333333,"FAIR","GOOD",NA,NA,"",NA,"",0.061770179,"","","","","GOOD","GOOD","GOOD",0,NA,"GOOD","Fair",NA,"",NA,"No Oligochaetes Present","MISS","OTI",550310301006,2618.99706002187,213732,550310301006,"Wisconsin","WI",5,750,-917.226105734132,7,66,-6197.66262639769,7,63,-15.7643787251284,8,74,-2967.13393135758,7,64,-33.2202406920153,7,67,NA,0,NA,-60.6099175130572,5,45,-5.8134570607124,7,65,-9.35036387958855,8,75,-9.38791981214362,8,73,NA,0,NA,4.95393964383562,1,0,33.473585620915,1,0,0.08514343436,1,3,16.025495043403,1,3,0.17942257237676,1,2,NA,0,NA,0.327354260089686,6,53,0.031398490754631,2,17,0.05050133006224,1,5,0.050704169713208,1,9,NA,0,NA,0.107333333333333,3,21,0.029333333333333,2,15,0.185333333333333,4,34,0,7,61,0.026881720430107,3,20,0.068,7,66,0.164,6,56,"3% (15%ile)","19% (34%ile)","0% (61%ile)","3% (20%ile)","7% (66%ile)","16% (56%ile)","11% (21%ile)","4.95 ug/m3 (0%ile)","66%ile","33.5 ppb (0%ile)","63%ile","0.0851 ug/m3 (3%ile)","74%ile","16 lifetime risk per million (3%ile)","64%ile","0.18  (2%ile)","67%ile","","","0.33 = fraction pre-1960 (53%ile)","45%ile","0.031 facilities/km distance (17%ile)","65%ile","0.051 facilities/km distance (5%ile)","75%ile","0.051 facilities/km distance (9%ile)","73%ile","","",120676.791874633,429788300.923464,NA,0,0.185333333333333,0,0.029333333333333,2611.394379,2611.394379,0.029333333,0.185333333
